Kosten Aqua,Charakter Pipeline,Element,Kartenart,⭕️,Kartentext,Kartentyp,Design Skelett,Kosten Ignis,ID,Erstellungsdatum,⚔️,Flavourtext,Erstellt von,Kosten Ungeprägt,Idee Brackground,🛡️,Slot zugewiesen,Status,Kosten Aeris,Einzigartig,Set Release,Kartentext-Planung,Kosten Terra,Kosten Magica,Letzte Änderung,Rarität,Name,PageID,Row_Hash
2.0,[],[],[],,"Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, wende <ability>2 ",[],[],,402,2024-04-29T18:47:00.000Z,20/20,"""Wir stehen zusammen, ungebeugt und frei”",9cdffd73-9e9c-43b8-a9e5-754524c97de8,3,[],15/15,True,TCG Arena,,True,[],"Einzigartig
Wenn ich das Feld betrete, wende zwei mal “Herbeirufen 3” an.",,,2025-10-27T15:38:00.000Z,,"Dahlia bint Ishaq al-Bahar, die Wissenssucherin",78f2a13d-d0c6-4e76-bf65-a5c7c0862bd4,9687537173
,[],[],[],,<ability>Verhöhnen</ability> <desc><self>Ich</self> muss zuerst als <key>Angriffsziel</key> <key>gewählt</key> werden.</desc>,[],[],,373,2024-03-29T20:34:00.000Z,20/30,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],15/35,True,TCG Arena,,False,[],Verhöhnen,2.0,,2025-10-27T15:38:00.000Z,Common,Standhafter Verteidiger,796bf482-2279-42b2-a200-f3ab1fcb378f,5253590589
,[],[],[],,Schicke alle <kind>Charaktere</kind> auf den <zone>Friedhof</zone>.,[],[],,460,2024-09-24T19:30:00.000Z,,"Die Elementtreuen erzählen noch heute, wie der Himmel selbst schrie, als die Welt in Flammen ertrank.",9cdffd73-9e9c-43b8-a9e5-754524c97de8,4,[],,True,Export,,False,[],Schick alle Charaktere auf den Friedhof.,,2.0,2026-01-06T22:27:00.000Z,Uncommon,Weltenbrand,79cd8ec7-e71a-4288-9463-562ec0a7b6a2,3895068119
,[],[],[],,,[],[],,49,2023-09-09T22:39:00.000Z,,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],,False,Backup,,False,[],Zahle ,,,2025-08-10T18:21:00.000Z,,Flut,79d77c78-eb66-41e8-acd1-bd480fc085b0,8122357011
,[],[],[],1.0,<cost><opt/></cost><desc>Einmal pro Zug</desc> Erzeuge <unshaped/>.,[],[],,171,2023-11-27T11:35:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,2,[],,False,Playtest,,False,[],OPT; Erzeuge ein ungeprägtes Element,,,2025-12-22T22:06:00.000Z,,Tirolitklumpen,7a92a8f9-0650-4b5a-b6c5-aa5c1d03112b,5835159599
,[],[],[],,,[],[],,230,2023-11-27T13:08:00.000Z,35,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],20,False,Backup,,False,[],"Elementarvolk, Lona",,,2025-08-10T18:22:00.000Z,,Lona,7aac632e-8cb4-460b-b723-abb76a3f67a1,2229420178
,[],[],[],,,[],[],,30,2023-09-09T11:55:00.000Z,,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],,False,Backup,,False,[],Untitled,,,2025-08-10T18:21:00.000Z,,Sintflut,7c480809-ddfd-41a5-b140-09dda9b51099,9599771277
1.0,[],[],[],,,[],[],,311,2024-02-14T21:01:00.000Z,30/30,,938edbfe-c6a0-4a7c-836a-d922df505f98,2,['Erste Ideen'],30/30,True,Export,,False,[],,,,2025-10-27T16:22:00.000Z,Common,Wächter aus  Lichtensee,7c5b5eae-4f9b-4390-803d-b3e3e91f2f20,6912736133
,[],[],[],,,[],[],,53,2023-09-09T23:06:00.000Z,,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],,False,Backup,,False,[],Untitled,,,2025-08-10T18:21:00.000Z,,Fresnel’sche Spiegelung,7f3dfe85-7699-4b10-b243-11125b280145,2481372426
,[],[],[],,"<ability>Verhöhnen</ability> <desc><self>Ich</self> muss zuerst als <key>Angriffsziel</key> <key>gewählt</key> werden.</desc>
<ability>Positionswechsel</ability> <desc>Ich darf stattdessen in der <phase>Hauptphase</phase> <self>meine</self> <key>Position</key> ändern.</desc>",[],[],,380,2024-03-31T08:17:00.000Z,20/10,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,1,[],10/20,True,Export,2.0,False,[],"Verhöhnen (Muss in der Kampfphase als Angriffsziel gewählt werden)
Positionswechsel (Charakter kann die Kampfposition auch in der Hauptphase ändern) ",,,2025-12-20T16:59:00.000Z,Common,Leichtsinnige Schützin,7f5a9d14-7df5-471c-a58f-3c662a8f071f,4241941067
,[],[],[],0.0,"I,1,OPT; Ein Charakter deiner Wahl denb du kontrolierst und ein Charakter deiner wahl den du nicht kontrollierst fügen sich gegenseitig schaden in höhe Ihrer Stärke zu.",[],[],2.0,218,2023-11-27T12:49:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,1,['Erste Ideen'],,True,Export,,False,[],"I,1,OPT; Ein Charakter deiner Wahl denb du kontrolierst und ein Charakter deiner wahl den du nicht kontrollierst fügen sich gegenseitig schaden in höhe Ihrer Stärke zu.",,,2025-11-13T21:42:00.000Z,Common,Duell-Arena,809587fd-0189-49a1-8ea7-f2302f5a2eea,8957402836
,[],[],[],,,[],[],,193,2023-11-27T12:10:00.000Z,20,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],20,False,Backup,,False,[],"Elementarvolk, Sephor’Assil, Bündnsipartner
Immer wenn ein Elementarvolk ins Spiel kommt, ziehe eine Karte.",,,2025-08-10T18:22:00.000Z,,Sephor’Assil,80e40162-ad19-4443-88c3-28676adda213,7117954472
,[],[],[],,,[],[],,38,2023-09-09T12:29:00.000Z,20,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],30,False,Backup,,False,[],-,,,2025-08-10T18:21:00.000Z,,Speerfischer Hans,819ccf6a-5d09-4aea-832d-4254339e1ce1,8592693269
,[],[],[],,,[],[],,180,2023-11-27T11:47:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,X,[],,False,Neu,,False,[],"Sofort Spielbar
Bringe X Charaktere in Angriffshaltung",3.0,,2025-08-14T18:57:00.000Z,,Versteinern,826294d4-beee-4395-9cce-fcb04cf447c3,3361013453
,[],[],[],,,[],[],,120,2023-09-24T13:54:00.000Z,0,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],55,False,Backup,,False,[],Einmal pro Spielzug wenn ein Charakter zerstört wird du kannst eine Karte ziehen,,,2025-08-10T18:21:00.000Z,,Besungener Baum Juglans,82709f3d-67c7-48f4-878b-847ac2ae8050,176859565
,[],[],[],,,[],[],,72,2023-09-10T17:24:00.000Z,20,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],15,False,Backup,,False,[],Wenn ,,,2025-08-10T18:21:00.000Z,,Wassermann Torlan,831de726-7ffa-4a5c-a407-36c2068d30ea,6738792807
,[],[],[],,<key>Zerstöre</key> alle <kind>Charaktere</kind> auf dem <zone>Feld</zone>.,[],[],,367,2024-03-29T20:25:00.000Z,,"Als der Himmel selbst zerbarst und mit feuriger Gewalt niederfuhr, sahen die einen den Zorn der Götter, die anderen die Rache der Elemente. Doch was auch immer sie sahen, verging mit ihrem letzten Atemzug.",9cdffd73-9e9c-43b8-a9e5-754524c97de8,8,[],,False,TCG Arena,,False,[],Zerstöre alle Charaktere auf dem Feld.,,,2025-10-27T15:38:00.000Z,,Sternenschauer,84404c2d-ab4c-4048-afd8-0fff8dd9cfe7,2945702421
,[],[],[],,,[],[],,85,2023-09-14T19:51:00.000Z,,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],,False,Backup,,False,[],Untitled,,,2025-08-10T18:21:00.000Z,,Funkensprung,84645785-5203-4ded-bff9-803e055066f4,922009451
,[],[],[],,"<ability>Sofort spielbar</ability> <desc>Du darfst <self>mich</self> jederzeit spielen.</desc>
Verhindere, dass ein <kind>Charakter</kind> ins <key>Spiel</key> kommt. Diese <kind>Karte</kind> bleibt auf der Hand des Besitzers und darf in diesem Zug nicht mehr ausgespielt werden. ",[],[],,221,2023-11-27T12:54:00.000Z,,"Vielleicht schützt die Torwache nicht die Stadt vor uns – sondern uns vor dem, was jenseits liegt. Vielleicht fürchten sie nicht uns, sondern wir, was dahinter lauert.",938edbfe-c6a0-4a7c-836a-d922df505f98,1,[],,True,TCG Arena,,False,[],"Sofort spielbar
Verhindere, dass ein Charakter ins Spiel kommt.
Die gezielte bleibt auf der Hand und darf in diesem Zug nicht mehr ausgespielt werden. ",,2.0,2025-10-27T15:38:00.000Z,Common,“Halt!”,85b16b0a-d4aa-47e5-a2d2-a216b0a7a40e,2725006317
,[],[],[],,,[],[],,319,2024-02-14T21:06:00.000Z,15/15,,938edbfe-c6a0-4a7c-836a-d922df505f98,1,[],25/25,True,Export,,False,[],,,1.0,2025-10-26T19:21:00.000Z,Common,Wächter aus Goryo,8660ffeb-2df9-457d-9e59-355266c536b0,3046314356
,[],[],[],1.0,,[],[],,253,2023-12-11T19:18:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],"Solange die Arena der Waffenmeister im Spiel ist, erhält kein Waffenmeister Kampfschaden",,,2025-08-10T18:22:00.000Z,,Arena der Waffenmeister,883df82d-1f78-4007-8c3d-71826629ab13,4057138412
,[],[],[],,,[],[],,263,2023-12-11T19:55:00.000Z,35,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],5,False,Backup,,False,[],Angreifer,,,2025-08-10T18:22:00.000Z,,Terra-Duellant,88e82788-0667-4c05-84f9-7234b4bb599d,1877332972
,[],[],[],,,[],[],,405,2024-05-02T09:02:00.000Z,,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],,False,Backup,,False,[],,,,2025-08-10T18:26:00.000Z,,Crowd Funding,89a25c4f-0ccd-4f7d-8fb9-9f5e6516c52f,7891745823
1.0,[],[],[],,,[],[],,371,2024-03-29T20:33:00.000Z,10/10,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,,[],10/10,True,TCG Arena,,False,[],,,,2026-01-12T15:04:00.000Z,Common,Rekrut aus Steinfurt,8aafd4a2-c331-42db-8405-6262e02df77a,5268909778
,[],[],[],1.0,,[],[],,207,2023-11-27T12:32:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],Ein angreifender Charakter deiner Wahl erhält +25 Angriff,,,2025-08-10T18:22:00.000Z,,Prunkvoller Terraschrein,8af2f732-2127-4141-9d83-423d1ca4f9b5,2698337694
,[],[],[],,,[],[],,172,2023-11-27T11:36:00.000Z,10,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],10,False,Backup,,False,[],"Wenn dieser Charakter ins Spiel kommt, bringe einen Charakter, der diesen Zug gestorben ist vom Friedhof in Angrffsposition zurück aufs Feld",,,2025-08-10T18:22:00.000Z,,Feldheiler,8b402f9e-4602-44ba-b966-1c8b7ed3ee8d,2305624127
,[],[],[],,,[],[],,50,2023-09-09T22:40:00.000Z,0,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],50,False,Backup,,False,[],1. ,,,2025-08-10T18:21:00.000Z,,Springflut,8bc81b75-0643-42c6-8c55-96d2db5193bf,5636972842
,[],[],[],,,[],[],,92,2023-09-14T20:31:00.000Z,45,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],40,False,Backup,,False,[],Ist ,,,2025-08-10T18:21:00.000Z,,Gebrandmarkter Krieger,8c29240f-87ad-463b-a042-f55a5390936c,669719678
,[],[],[],,,[],[],,40,2023-09-09T12:32:00.000Z,5,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],35,False,Backup,,False,[],Wenn die ,,,2025-08-10T18:21:00.000Z,,Sumpfkröte,8c33f75a-a0d4-460b-ac47-c58b86f59931,2235590053
,[],[],[],,,[],[],,411,2024-06-04T20:01:00.000Z,10/10,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,7,['Vittel'],10/10,False,Backup,,True,[],"Kultist
Einzigartig
Wenn dieser Charakter Stirbt durchsuche dein Deck, deine Hand oder Friedhof nach “Wilbur Whateley” und lege ihn auf das Feld.",,,2025-08-10T18:23:00.000Z,,Lavinia Whateley,8cc09b17-e2ff-4025-bb4f-d07d1e2cd2d2,1188295412
,[],[],[],,,[],[],,68,2023-09-10T01:05:00.000Z,,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],,False,Backup,,False,[],Untitled,,,2025-08-10T18:21:00.000Z,,Sonntagsmarkt,8e173e81-5ca0-430a-9c01-629f771ec83a,4503506808
,[],[],[],,,[],[],,160,2023-11-27T11:13:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,[],,False,Backup,,False,[],Du darfst 3 Karten ziehen,,,2024-03-02T10:13:00.000Z,,Auffrischung,8e1bda58-750d-4ff2-9a06-03d3b85c4bf3,4693265951
,[],[],[],,,[],[],,436,2024-06-10T12:29:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,6,['Vittel'],,False,Backup,,False,[],"Ermittle für alle Spieler einen zufälligen Charakter oder Manifestation .
Zerstöre alle anderen Charaktere und Manifestationen.",,,2025-08-10T18:23:00.000Z,,Azathoth Erwacht,8eeb0bd8-3597-41e6-883e-2d96c0a9275f,9531234452
,[],[],[],,,[],[],,57,2023-09-09T23:39:00.000Z,20,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],20,False,Backup,,False,[],Wenn die ,,,2025-08-10T18:22:00.000Z,,Nymphe Nerida,8f0683be-acc9-4954-b0a9-523b2fa66107,6297671885
,[],[],[],,,[],[],,13,2023-08-27T18:40:00.000Z,35,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],20,False,Backup,,False,[],Falls diese Karte auf den Friedhof gelegt wird; Rufe ein “Besungener Baum” von deinem Friedhof (Einmal pro Spielzug),,,2025-08-10T18:21:00.000Z,,Baumsängerin Abies,8f75ac56-8085-48c3-8bc9-dbc0f3f58da2,9851957221
,[],[],[],,,[],[],,434,2024-06-10T12:25:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,['Vittel'],,False,Backup,,False,[],Ein Charakter deiner Wahl erhält Wahnsinn,,,2025-08-10T18:23:00.000Z,,Manuskript - Der König in Gelb,8f9fa45c-7774-4b38-bf7f-e648ab3fae18,8019246128
,[],[],[],,,[],[],1.0,372,2024-03-29T20:34:00.000Z,35/30,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],20/30,True,Export,,False,[],,,,2025-11-06T20:32:00.000Z,Common,Veteran,9008190a-872d-4fc1-ae15-88063374c197,4999699183
,[],[],[],,,[],[],,107,2023-09-15T09:21:00.000Z,25,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],35,False,Backup,,False,[],Als ,,,2025-08-10T18:21:00.000Z,,Funkenstürmer,90936e87-f79a-40dd-94cc-d51f55e2243e,9063976649
,[],[],[],,,[],[],,81,2023-09-14T19:18:00.000Z,40,Ein Leben für ein Leben,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],30,False,Backup,,False,[],Um diese ,,,2025-08-10T18:21:00.000Z,,Feuerteufel,91745a7a-2e96-4ff7-97a7-e53942c2c5a8,4686181009
2.0,[],[],[],,"Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, übernimm die <key>Kontrolle</key> über einen <kind>Charakter</kind> mit <key>Kosten</key> 3 oder weniger. Der <key>übernommene</key> <kind>Charakter</kind> darf in diesem Zug nicht angreifen. ",[],[],,338,2024-03-05T08:38:00.000Z,10/10,Seine Feder ist stärker als jedes Schwert. Seine Worte sammeln Scharen unter Bjarturs Banner.,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,3,[],10/15,True,TCG Arena,,True,[],"Einzigartig
Wenn ich das Feld betrete, übernimm die Kontrolle über einen Charakter mit Kosten 3 oder weniger.
Der übernommene Charakter darf in diesem Zug nicht angreifen.",,,2026-01-08T19:09:00.000Z,,"Hofkanzler Gandur, Meister der Propaganda",934f9384-9a7d-4aa0-8c91-cd6107ede169,9892071626
,[],[],[],,,[],[],,440,2024-06-10T12:56:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,,['Vittel'],,False,Backup,,False,[],"Kann nur einmal im Deck sein, Ziehe am Anfang des Spiels diese Karte aus dem Deck und spiele sie als eine deiner Schildkarten, wenn dieser Schild zerstört wird, der Charakter der diesen Schild zerstört hat wird auf den Friedhof gelegt. Carcosa kommt ebenfalls auf den Friedhof.",,,2025-08-10T18:23:00.000Z,,Carcosa,93673d15-d3dc-4d62-ab6a-b00023448797,4246427762
,[],[],[],,,[],[],,194,2023-11-27T12:10:00.000Z,20,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],20,False,Backup,,False,[],"Elementarvolk, 
Immer wenn ein Elementarvolk ins Spiel kommt, ziehe eine Karte.",,,2025-08-10T18:22:00.000Z,,Edalphi,94155dde-3ba5-47e0-81d4-7e5a2bebc5cb,3882302386
,[],[],[],,"<key>Ziehe</key> 2 <key>Karten</key>, dann lege 2 <key>Karten</key> aus Deiner <zone>Hand</zone> unter Dein <zone>Deck</zone>.",[],[],,226,2023-11-27T13:02:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,1,[],,True,TCG Arena,1.0,False,[],"Ziehe 2 Karten, dann leg 2 Karten aus deiner Hand unter dein Deck",,,2025-10-27T15:38:00.000Z,Common,Die Sanduhr drehen,94944804-2baa-4e06-8fe2-506013388423,8374038121
,[],[],[],,,[],[],,421,2024-06-10T11:49:00.000Z,50/50,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,7,['Vittel'],50/50,False,Backup,,True,[],"Old One
Einzigartig
Monster erhalten +5/+0 für jedes Monster auf dem Feld das du kontrollierst.",,,2025-08-10T18:23:00.000Z,,Vater Dagon,94dcd43b-c3ce-418f-b141-8f12ae396772,2264618180
,[],[],[],,,[],[],,385,2024-03-31T16:40:00.000Z,35/25,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,,[],35/25,False,Backup,,False,[],Unblockbar,,,2024-05-27T11:59:00.000Z,,Assasine,961306a2-09af-44df-9ea7-a0bb2169b375,9153459646
,[],[],[],,Alle <kind>Charaktere</kind> erhalten bis <key>Zugende</key> <stats>-25/-25</stats>.,[],[],,187,2023-11-27T12:03:00.000Z,,"„Der Wald verzeiht nicht – er rächt sich.“ – Sirka Sorlissos, Hüterin der Wälder",938edbfe-c6a0-4a7c-836a-d922df505f98,2,[],,True,TCG Arena,,False,[],Alle Charaktere erhalten -25/-25 bis zum Ende des Zuges.,2.0,,2025-12-20T18:05:00.000Z,Uncommon,Giftiges Dornengestrüpp,961a7f7c-567d-4e61-80f0-6071b1d35007,7161225851
,[],[],[],,,[],[],,422,2024-06-10T11:52:00.000Z,50/50,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,7,['Vittel'],50/50,False,Backup,,True,[],"Old One
Einzigartig
Monster erhalten +0/+5 für jedes Monster auf dem Feld das du kontrollierst.",,,2025-08-10T18:23:00.000Z,,Mutter Hydra,965a7271-e546-4f32-ad1c-c0f4943227a9,1952696221
,[],[],[],,"Alle <kind>Charaktere</kind>, die Du <key>kontrollierst</key>, erhalten bis <key>Zugende</key> <stats>+20/+0</stats>.",[],[],,365,2024-03-29T20:21:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,[],,False,TCG Arena,,False,[],"Alle Charaktere, die du kontrollierst erhalten +20/0 bis zum Ende des Zuges",1.0,,2025-10-27T15:38:00.000Z,,Ermutigende Ansprache,967b5388-2106-41ee-ad86-85b35a457405,6202786603
,[],[],[],,,[],[],,177,2023-11-27T11:45:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],Bringe X Karten von deinem Friedhof wieder auf deine Hand,,,2025-08-10T18:22:00.000Z,,Wunden heilen,968586db-a4c9-44e3-90de-fe3b7a7bea3d,9661508189
,[],[],[],,,[],[],,116,2023-09-15T11:02:00.000Z,,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],,False,Backup,,False,[],Als ,,,2025-08-10T18:21:00.000Z,,Feuerstrahl,96dcb28e-9ae3-413b-959c-35da3e232171,6651470729
,[],[],[],,<ability>Doppelblock</ability> <desc><self>Ich</self> darf zwei <key>Gegner</key> gleichzeitig <key>blocken</key>.</desc>,[],[],,189,2023-11-27T12:07:00.000Z,20/40,Schon manche Knechte fanden unter Sir Tristan Schutz und ihr erstes Schwert.,938edbfe-c6a0-4a7c-836a-d922df505f98,3,[],20/40,True,TCG Arena,,True,[],"Einzigartig
Kann bis zu 2 Charaktere blocken.",1.0,,2025-10-27T15:38:00.000Z,Common,"Sir Tristan, Ritter von Bjartur",9705ab15-491a-4d4b-b702-754e953c7418,1878458598
,[],[],[],,,[],[],,29,2023-09-09T11:52:00.000Z,,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],,False,Backup,,False,[],Untitled,,,2025-08-10T18:21:00.000Z,,Steter Tropfen,97c7af5d-6e1d-4090-9e77-53429a2cdb29,5066174592
,[],[],[],,,[],[],,103,2023-09-14T21:33:00.000Z,30,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],40,False,Backup,,False,[],Als ,,,2025-08-10T18:21:00.000Z,,Selbsterkorener ,996b3873-9c59-4a9b-ba6b-9daa3bb30e58,9118640388
,[],[],[],,,[],[],,346,2024-03-12T14:11:00.000Z,,,64d6852f-afd2-42dc-be8d-a52c7535ed01,,['Erste Ideen'],,False,Backup,,False,[],Sofort spielbar. Du darfst den Schaden eines Ereignisses auf mehrere Ziele aufteilen.,,,2025-08-10T18:26:00.000Z,,Spalten,997faf5c-8aca-4335-acbf-490351e89328,4233122052
,[],[],[],,,[],[],,413,2024-06-04T20:07:00.000Z,50/50,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,,['Vittel'],50/50,False,Backup,,True,[],"Old One
Einzigartig
Entferne diese Karte vor Spielbeginn aus deinem Deck. Mische diese Karte nach dem ausspielen der Schild und Elementarkarten wieder in dein Deck. 
Kann nicht als Mana gelegt werden, Kann nicht beschworen werden",,,2025-08-10T18:23:00.000Z,,Dunwich Horror,9a96089d-f353-4892-bc9f-e95c25a0b22f,6819009670
,[],[],[],,,[],[],,131,2023-10-22T19:14:00.000Z,,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],,False,Backup,,False,[],Falls ein ,,,2025-08-10T18:21:00.000Z,,Angsteinjagendes Gebrüll,9aaa6068-3e27-43cf-b00b-d15996d7b2c6,2429170943
,[],[],[],,,[],[],,20,2023-09-03T19:09:00.000Z,50,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],10,False,Backup,,False,[],Untitled,,,2025-08-10T18:21:00.000Z,,Bestie aus dem Wald,9bb449db-46e3-482b-b34f-9f904d4334d9,3478731722
,[],[],[],,,[],[],,61,2023-09-09T23:54:00.000Z,,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],,False,Backup,,False,[],Untitled,,,2025-08-10T18:22:00.000Z,,Schrecken der Lüfte,9bdb81e6-384c-4cd2-8cba-9d0150b091fc,5692947497
,[],[],[],,,[],[],,75,2023-09-12T16:07:00.000Z,,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],,False,Backup,,False,[],Untitled,,,2025-08-10T18:21:00.000Z,,Küstenböe,9bef606c-821b-4c7d-8b0c-791b4ed25ff7,2007628219
,[],[],[],,,[],[],,16,2023-08-27T18:45:00.000Z,0,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,['Erste Ideen'],55,False,Backup,,False,[],Alle verbündeten ,,,2025-08-10T18:21:00.000Z,,Besungener Baum Fagus,9c060d85-356a-4541-bf25-2bae86907faf,6951579185
2.0,[],[],[],0.0,"Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, darfst Du <unshaped2/> zahlen, um mir 1 <key>Bannkreis</key> zu verleihen.
<cost><unshaped2/><opt/></cost><desc>Einmal pro Zug</desc> Schicke einen <kind>Charakter</kind> auf die <zone>Hand</zone> seines <key>Besitzers</key>.",[],[],,201,2023-11-27T12:20:00.000Z,,Sein Wasser flüstert aus bodenlosen Abgründen – tief und dunkelblau.,938edbfe-c6a0-4a7c-836a-d922df505f98,1,[],,True,TCG Arena,,False,[],"2,OPT; Du darfst einen Charakter auf die Hand seines Besitzers schicken.
Wenn du beim ausspielen 2 ungeprägte Elemente zusätzlich zahlst komme ich mit einem Bannkreis auf das Schlachtfeld.",,,2025-10-27T15:38:00.000Z,Common,Trügerischer Aqua-Brunnen,9d531d42-98b4-4610-8f9e-c7e153fea190,726203609
,[],[],[],1.0,,[],[],,209,2023-11-27T12:37:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],"Immer wenn du eine Karte ziehst, darfst du eine Gegnerische Kreatur in Angriffsposition bringen.",,,2025-08-10T18:22:00.000Z,,Großer Aquaschrein,9dd380e1-5043-4752-b4d6-82387797cd7e,468049788
,[],[],[],,"Alle gegnerischen <kind>Charaktere</kind> werden bis zum Beginn Deines nächsten <key>Zuges</key> <ability>rasend</ability>. <desc>Ein rasender <kind>Charakter</kind> wird in der ersten Hauptphase in die <key>Angriffsposition</key> gebracht und muss <key>angreifen</key>, wann immer möglich.</desc>",[],[],,457,2024-09-24T19:17:00.000Z,,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,1,[],,True,TCG Arena,3.0,False,[],"Alle Charaktere die du nicht kontrollierst werden “Rasend” bis zu beginn deines nächsten Zuges.
Ein Charakter mit Rasend wird in der ersten Hauptphase in die Angriffsposition gebracht und muss angreifen falls möglich.",,,2025-11-23T17:12:00.000Z,Rare,Die wilde Jagd,9ffb4e39-185a-42bd-9cec-4753295ab7d1,9816883539
,[],[],[],,,[],[],,175,2023-11-27T11:43:00.000Z,,,938edbfe-c6a0-4a7c-836a-d922df505f98,,['Erste Ideen'],,False,Backup,,False,[],Füge einem Charakter X mal 10 Schaden zu,,,2025-08-10T18:22:00.000Z,,Feuerball,a06e5ae7-ec2d-4df1-b783-12d949d563b1,7681204959
,[],[],[],,,[],[],,52,2023-09-09T22:54:00.000Z,15,,87776999-89a3-4cbd-a16c-13b2b242d37e,,['Erste Ideen'],15,False,Backup,,False,[],Untitled,,,2025-08-10T18:21:00.000Z,,Perlentaucher,a1816f79-217d-40d2-99a8-2d6dd8936509,2933785933
,[],[],[],,,[],[],,148,2023-10-29T14:58:00.000Z,45,,b2c31dd8-6b8b-45b6-a112-46d0b40a900e,,[],20,False,Backup,,False,[],,,,2023-11-23T20:39:00.000Z,,Waldfalke,a188a1f2-4b55-4780-9ce9-97822e1fee49,9073761997
,[],[],[],,,[],[],,427,2024-06-10T12:05:00.000Z,20/20,,9cdffd73-9e9c-43b8-a9e5-754524c97de8,2,['Vittel'],20/20,False,Backup,,False,[],Monster,,,2025-08-10T18:23:00.000Z,,Tiefenwesen,a18a9b73-d02a-47e0-b34a-6589a5982fda,855445962
